mean_acousticness,mean_danceability,mean_energy,mean_instrumentalness,mean_liveness,mean_loudness,mean_speechiness,mean_tempo,mean_valence,weekday
0.2325620021406256,0.6829717166125953,0.6600286882125186,0.0062538276767998184,0.16687785861022786,-5.925544369008444,0.10196811259217706,119.82763145334562,0.5174553713924319,Sunday
0.2292069780804945,0.6824299160746561,0.660140762437177,0.006275419597149423,0.1665034594438525,-5.920836160638825,0.10267986948946425,119.8611777031883,0.5121610503436833,Monday
0.2282619465481918,0.6831426879391646,0.6604077377734405,0.006189827327779839,0.1660423423504031,-5.9111483083025576,0.10270734032986636,119.84928711888422,0.5119176864831397,Tuesday
0.22758877258894555,0.6835051708329688,0.6607576170633688,0.006175750720401101,0.1660246685727552,-5.899923988363501,0.10274820953101262,119.89834672559287,0.5114232737969696,Wednesday
0.2267211752048827,0.6837535276771464,0.6617768973944952,0.006171542866694826,0.16604722453447537,-5.893969080914252,0.10256885655280519,119.84324054770802,0.5129156493385194,Thursday
0.2224188132688188,0.6855083996581072,0.6647638442269783,0.006399772563790221,0.16722914789326493,-5.8729781409124655,0.10403850237207303,119.93132346744187,0.5153440208431118,Friday
0.22502205620921828,0.6859722132849307,0.6650958719534923,0.006245602599302949,0.16742899513375492,-5.872542713432553,0.10282667605773445,119.88817019888,0.5207746090238373,Saturday
